"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)","Absolute (rad/s)"
2.117100625E0,-4.630032927E-4,6.192302331E-3,-1.882515997E-1,1.883539852E-1
2.127121625E0,1.085111871E-4,-8.102133870E-4,-1.326722354E-1,1.326747537E-1
2.137141625E0,4.826567136E-3,6.635800237E-4,-8.099305630E-2,8.113945561E-2
2.147161625E0,8.971777745E-3,2.195696579E-3,-2.786113136E-2,2.935228304E-2
2.157181625E0,9.708859026E-3,5.710180849E-4,3.248530999E-2,3.390993026E-2
2.167202625E0,1.141940802E-2,1.907126047E-3,1.034455001E-1,1.040913613E-1
2.177222625E0,1.039679907E-2,2.060384722E-3,1.672097743E-1,1.675453587E-1
2.187242625E0,1.313319616E-2,-1.023555873E-3,2.298563868E-1,2.302335489E-1
2.197262625E0,1.213484816E-2,4.148082808E-3,2.871956825E-1,2.874818624E-1
2.207283625E0,1.473489217E-2,1.335196756E-2,3.375853598E-1,3.381704707E-1
2.217303625E0,1.016817614E-2,-6.729480810E-5,3.923364878E-1,3.924682356E-1
2.227323625E0,1.076232828E-2,1.863230718E-3,4.542981088E-1,4.544293906E-1
2.237343625E0,1.448306721E-2,1.191073214E-3,5.171375871E-1,5.173417264E-1
2.247364625E0,1.617923379E-2,-4.051359370E-3,5.751242042E-1,5.753659977E-1
2.257384625E0,1.932722330E-2,-1.077054301E-3,6.214284897E-1,6.217299007E-1
2.267404625E0,2.275684290E-2,-1.118599670E-3,6.677134037E-1,6.681020241E-1
2.277424625E0,2.299219370E-2,-6.418069825E-3,7.058801055E-1,7.062836229E-1
2.287445625E0,2.620982565E-2,4.605019465E-3,7.539376616E-1,7.544071572E-1
2.297465625E0,3.395632654E-2,1.205611695E-2,7.983897924E-1,7.992025042E-1
2.307485625E0,3.736677021E-2,5.744309165E-4,8.438097239E-1,8.446368779E-1
2.317505625E0,3.552027419E-2,3.705959767E-3,8.882481456E-1,8.889657992E-1
2.327526625E0,4.385889694E-2,1.896454208E-2,9.307529926E-1,9.319787498E-1
2.337546625E0,3.929180652E-2,6.584813818E-4,9.664515257E-1,9.672501389E-1
2.347566625E0,4.011472315E-2,1.256680582E-2,1.010671258E0,1.011545109E0
2.357586625E0,3.881592304E-2,6.738226861E-3,1.054071188E0,1.054807162E0
2.367607625E0,4.037787020E-2,-4.440520424E-4,1.090633512E0,1.091380789E0
2.377627625E0,3.725191951E-2,1.490800641E-4,1.122174144E0,1.122792295E0
2.387647625E0,4.116357118E-2,1.443110057E-3,1.151935816E0,1.152671959E0
2.397667625E0,4.297439754E-2,1.363418438E-2,1.175202608E0,1.176067115E0
2.407688625E0,4.103428870E-2,1.010070276E-2,1.201424837E0,1.202167824E0
2.417708625E0,4.135668278E-2,1.318856422E-2,1.229833484E0,1.230599330E0
2.427728625E0,4.397004470E-2,1.250226703E-2,1.253201604E0,1.254035060E0
2.437748625E0,4.380932450E-2,1.128369570E-2,1.274048805E0,1.274851731E0
2.447769625E0,4.804428294E-2,1.413540822E-2,1.286140680E0,1.287115345E0
