"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)","Absolute (rad/s)"
1.501819375E0,-9.433948435E-4,8.853711188E-5,-5.594200338E-4,1.100356045E-3
1.511839375E0,1.025213860E-3,-1.042240998E-3,-1.501380000E-3,2.095583847E-3
1.521859375E0,2.718087286E-3,-9.921183810E-4,-5.902362172E-4,2.953079099E-3
1.531879375E0,8.743810467E-4,4.414613359E-4,-6.229930441E-4,1.160840497E-3
1.541900375E0,2.388018649E-3,2.239811001E-3,4.222293792E-4,3.301161014E-3
1.551920375E0,1.274284441E-3,-3.659889568E-3,-3.540820908E-4,3.891524972E-3
1.561940375E0,2.950780559E-3,1.030697604E-3,7.875642623E-4,3.223305900E-3
1.571960375E0,1.691638026E-3,1.770257368E-3,-6.337647792E-4,2.529250513E-3
1.581981375E0,1.414068043E-3,-1.508137211E-5,1.173025812E-3,1.837336505E-3
1.592001375E0,8.990126662E-4,3.620223142E-4,1.092598308E-3,1.460498200E-3
1.602021375E0,6.112178322E-3,9.670394473E-3,-2.084931824E-3,1.162850781E-2
1.612042375E0,5.666631274E-3,1.203581411E-2,-9.528220398E-4,1.333714367E-2
1.622062375E0,6.001598202E-3,2.235469408E-3,1.337556168E-3,6.542595888E-3
1.632082375E0,7.139567286E-3,-3.299378091E-3,-5.743271904E-4,7.886010940E-3
1.642102375E0,8.228666149E-3,-9.171981364E-4,9.557097219E-4,8.334601375E-3
1.652123375E0,7.696566172E-3,4.841887392E-3,1.351988176E-3,9.192870954E-3
1.662143375E0,7.745601237E-3,5.615949631E-3,2.114135539E-3,9.798101747E-3
1.672163375E0,1.221012417E-2,-8.914523758E-3,2.247293713E-3,1.528418121E-2
1.682184375E0,1.186241675E-2,-4.986869171E-3,1.623634016E-3,1.297004174E-2
1.692204375E0,1.356897037E-2,3.293165006E-3,1.752797281E-3,1.407246215E-2
1.702224375E0,1.391251665E-2,8.459288627E-3,2.639832906E-3,1.649504172E-2
1.712244375E0,1.783988066E-2,8.853171021E-3,2.702150960E-3,2.009829841E-2
1.722265375E0,1.879402064E-2,4.175637849E-3,5.981107824E-4,1.926159131E-2
1.732285375E0,1.835646294E-2,-1.034304500E-3,2.601606771E-3,1.856873381E-2
1.742305375E0,1.965662278E-2,-9.002540261E-3,1.873921603E-3,2.170115510E-2
1.752325375E0,2.050670423E-2,-4.759059288E-3,7.623181446E-4,2.106548581E-2
1.762346375E0,2.019078098E-2,1.662177965E-6,2.183451783E-3,2.030849825E-2
1.772366375E0,2.042593807E-2,6.233459339E-3,1.344156335E-4,2.135633463E-2
1.782386375E0,2.046172880E-2,7.873918861E-3,-7.326634368E-4,2.193667567E-2
1.792406375E0,2.043296769E-2,4.192631226E-3,-2.397937933E-3,2.099605753E-2
1.802427375E0,2.150731720E-2,-6.155797746E-3,3.631878062E-4,2.237387862E-2
1.812447375E0,1.850913092E-2,-7.406417746E-3,-3.979628906E-3,2.032929900E-2
1.822467375E0,1.779972762E-2,-9.386264719E-3,-5.414466374E-3,2.083863515E-2
1.832488375E0,1.871026121E-2,-4.264206626E-3,-5.158803426E-3,1.987135087E-2
1.842508375E0,1.579550467E-2,-1.178049017E-3,-8.067699149E-3,1.777564449E-2
1.852528375E0,1.604344510E-2,6.615159102E-3,-8.899138309E-3,1.950249018E-2
1.862548375E0,1.796864159E-2,2.480606735E-2,-6.266038399E-3,3.126461730E-2
1.872569375E0,1.968584768E-2,2.510221116E-2,-6.020761561E-3,3.246387491E-2
1.882589375E0,1.959353872E-2,1.591733843E-2,-5.446779542E-3,2.582510077E-2
1.892609375E0,2.497525513E-2,9.653585032E-3,-5.448909942E-3,2.732481825E-2
1.902630375E0,2.532672696E-2,2.885475522E-3,-3.092071973E-3,2.567742153E-2
1.912650375E0,2.520502172E-2,-5.510140210E-3,-3.017503768E-3,2.597614471E-2
1.922670375E0,2.420150861E-2,-1.579261199E-2,-2.238297137E-3,2.898498899E-2
1.932690375E0,2.481243759E-2,-1.552336663E-2,-3.432192374E-3,2.946882956E-2
1.942711375E0,2.893037535E-2,-1.518717222E-2,-2.085283166E-3,3.274088001E-2
1.952731375E0,3.047500923E-2,-9.792406112E-3,-7.885898813E-4,3.201935788E-2
1.962751375E0,3.052415140E-2,-3.578221425E-3,-9.207859403E-4,3.074695650E-2
1.972771375E0,2.997287735E-2,1.227452885E-3,-7.490121061E-4,3.000734971E-2
1.982792375E0,2.919050679E-2,3.733919002E-4,9.552143165E-4,2.920851832E-2
1.992812375E0,3.112609312E-2,-1.947819255E-3,-2.567082411E-3,3.129245252E-2
2.002832375E0,3.167527169E-2,-5.918911658E-3,-2.700483892E-3,3.233649587E-2
2.012854167E0,3.029442020E-2,-7.049690001E-3,-1.424296875E-3,3.113645204E-2
2.022874167E0,3.246998787E-2,3.272400703E-3,1.429980039E-4,3.263478462E-2
2.032894167E0,3.609961271E-2,8.439466357E-3,-1.315349014E-3,3.709631752E-2
2.042914167E0,3.759874031E-2,5.757467356E-3,-3.446632298E-3,3.819283935E-2
2.052935167E0,3.668420762E-2,6.449623033E-3,-1.417836174E-3,3.727383781E-2
2.062955167E0,4.017877579E-2,-7.489842363E-3,-4.366244189E-3,4.110347736E-2
2.072975167E0,4.484756291E-2,-1.283693686E-2,-4.641881213E-3,4.687897085E-2
2.082995167E0,4.574844614E-2,-7.084584795E-3,-2.152439672E-3,4.634376616E-2
2.093016167E0,5.230088532E-2,-3.322337521E-3,-2.096247161E-3,5.244821049E-2
2.103036167E0,5.613300577E-2,1.057990361E-3,-8.521907730E-4,5.614944264E-2
2.113056167E0,6.262845546E-2,-5.400175229E-3,-1.251398586E-3,6.287329580E-2
2.123077167E0,6.523941457E-2,2.573717851E-3,3.393297666E-4,6.529104366E-2
2.133097167E0,8.065699041E-2,1.617661119E-2,3.693847451E-3,8.234608285E-2
2.143117167E0,9.106746316E-2,3.615237027E-2,1.443094108E-3,9.799162844E-2
2.153137167E0,9.871659428E-2,3.665437549E-2,-5.199219449E-4,1.053032742E-1
2.163158167E0,1.076983288E-1,1.731182635E-2,-3.405758180E-3,1.091339935E-1
2.173178167E0,1.115109101E-1,1.984003466E-3,-4.664367996E-3,1.116260528E-1
2.183198167E0,1.196855232E-1,-8.420426399E-3,-5.086443853E-3,1.200891334E-1
2.193218167E0,1.254291534E-1,-8.488336578E-3,-4.382570740E-3,1.257924136E-1
2.203239167E0,1.326230615E-1,-1.460344298E-3,-3.618356306E-3,1.326804490E-1
2.213259167E0,1.302661598E-1,-7.029586285E-2,-2.394100651E-3,1.480422657E-1
2.223279167E0,1.480224580E-1,-8.866812102E-3,-2.886313247E-3,1.483158765E-1
2.233300167E0,1.473923475E-1,-5.851048976E-3,-2.376850462E-3,1.475275848E-1
2.243320167E0,1.735711843E-1,-1.735206135E-2,4.341493361E-3,1.744903969E-1
2.253340167E0,1.555993706E-1,1.247774065E-2,2.830682090E-3,1.561245365E-1
