"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)","Absolute (rad/s)"
2.498452542E0,-3.009368181E-1,-3.241689131E-2,2.483364344E-1,3.915160380E-1
2.508487542E0,-2.681429088E-1,3.650811687E-2,4.401450157E-1,5.166827818E-1
2.518522542E0,-2.010359317E-1,1.946245879E-2,5.964610577E-1,6.297301219E-1
2.528557542E0,-2.148018032E-1,-2.688151300E-1,5.819212794E-1,6.760427237E-1
2.538592542E0,-2.376953065E-1,-3.195903301E-1,5.321946144E-1,6.647316342E-1
2.548627542E0,-2.934480309E-1,-2.126135826E-1,3.855569959E-1,5.291223672E-1
2.558662542E0,-3.790637255E-1,-1.365447193E-1,1.679624468E-1,4.365147785E-1
2.568697542E0,-5.196117759E-1,-2.062450722E-2,-6.415627152E-2,5.239635437E-1
2.578731542E0,-7.506466508E-1,7.022011280E-2,-2.339152396E-1,7.893779816E-1
2.588766542E0,-9.729385972E-1,1.773679862E-3,-3.122182786E-1,1.021808648E0
2.598801542E0,-1.067095995E0,-2.575274408E-1,-3.039252758E-1,1.139028015E0
2.608836542E0,-1.037361741E0,-5.453342199E-1,-2.273370028E-1,1.193813598E0
2.618871542E0,-9.451585412E-1,-8.059439659E-1,-1.023961008E-1,1.246336755E0
2.628906542E0,-7.998061180E-1,-9.633525014E-1,5.099984258E-2,1.253131618E0
2.638941542E0,-6.512066126E-1,-1.020141602E0,1.946404278E-1,1.225823738E0
2.648976542E0,-5.366392732E-1,-9.939219356E-1,2.509580553E-1,1.157083605E0
2.659011542E0,-4.407450259E-1,-8.669662476E-1,2.147340477E-1,9.959906443E-1
2.669045542E0,-3.873481154E-1,-7.508811951E-1,1.388813704E-1,8.562413017E-1
2.679080542E0,-3.341144919E-1,-6.698774695E-1,4.943134263E-2,7.502078216E-1
2.689115542E0,-2.146371156E-1,-7.008262873E-1,-1.295560040E-2,7.330719091E-1
2.699150542E0,-2.796421573E-2,-8.127054572E-1,-1.385571901E-2,8.133044562E-1
2.709185542E0,1.454786807E-1,-9.577635527E-1,3.568440303E-2,9.694062337E-1
2.719220542E0,2.522014678E-1,-9.697067142E-1,1.036283076E-1,1.007311033E0
2.729255542E0,3.062266409E-1,-8.030745983E-1,8.567034453E-2,8.637377924E-1
2.739290542E0,2.392589003E-1,-5.196709633E-1,-1.487334259E-3,5.721057102E-1
2.749324542E0,6.675825268E-2,-1.932270229E-1,-1.060270593E-1,2.302934736E-1
2.759359542E0,-1.586308777E-1,8.515871316E-2,-2.111994922E-1,2.775265524E-1
2.769394542E0,-3.822519779E-1,3.403563797E-1,-3.472502530E-1,6.184996185E-1
2.779429542E0,-5.486444831E-1,5.738112330E-1,-4.193155468E-1,8.978282841E-1
2.789464542E0,-6.237860918E-1,6.543236375E-1,-3.889791965E-1,9.841510688E-1
2.799499542E0,-5.690013766E-1,6.344113946E-1,-3.155586421E-1,9.087450912E-1
2.809534542E0,-4.510973692E-1,5.025297999E-1,-3.106791973E-1,7.433347832E-1
2.819569542E0,-3.551550508E-1,2.899836004E-1,-3.122128546E-1,5.547093520E-1
2.829604542E0,-2.983292937E-1,9.791910648E-2,-1.973525733E-1,3.708592146E-1
2.839638542E0,-3.239030540E-1,-2.573622465E-1,-1.700966433E-2,4.140505319E-1
2.849673542E0,-3.944216967E-1,-7.130151987E-1,1.957398802E-1,8.380174515E-1
2.859708542E0,-4.571767151E-1,-9.517835975E-1,3.798010945E-1,1.122119172E0
2.869743542E0,-5.109512806E-1,-1.053064585E0,4.013266265E-1,1.237367889E0
2.879778542E0,-5.237149596E-1,-1.022880077E0,4.354662001E-1,1.228898622E0
2.889813542E0,-5.509910583E-1,-9.140404463E-1,5.394809842E-1,1.195868227E0
2.899848542E0,-6.233329773E-1,-7.653771043E-1,5.617608428E-1,1.135747048E0
2.909883542E0,-7.535519600E-1,-6.253494620E-1,5.070419312E-1,1.102721191E0
2.919917542E0,-8.660786152E-1,-5.918819904E-1,3.659303188E-1,1.111000205E0
2.929952542E0,-8.913368583E-1,-6.395677924E-1,1.997815669E-1,1.115096870E0
2.939987667E0,-7.867019773E-1,-5.307710767E-1,9.797021747E-2,9.540524621E-1
2.950022667E0,-6.000114679E-1,-3.254562318E-1,8.498997241E-2,6.878654054E-1
2.960057667E0,-4.203699231E-1,2.392403595E-2,1.257602721E-1,4.394301740E-1
2.970092667E0,-3.304275274E-1,4.793996811E-1,1.125166342E-1,5.930146694E-1
2.980127667E0,-3.133394122E-1,8.173950315E-1,7.617846876E-2,8.787032399E-1
2.990162667E0,-2.888963819E-1,9.090735316E-1,8.919280767E-2,9.580350527E-1
3.000197667E0,-1.868671179E-1,8.422608972E-1,4.694489017E-2,8.640176858E-1
3.010231667E0,-2.543108724E-2,6.099248528E-1,1.348696798E-1,6.251758927E-1
3.020266667E0,1.859435290E-1,4.656718969E-1,2.590200603E-1,5.643728406E-1
3.030301667E0,4.198114276E-1,4.400743842E-1,2.433446944E-1,6.550753687E-1
3.040336667E0,6.349272132E-1,5.551182032E-1,1.321898401E-1,8.536761326E-1
